chunk_id,document_id,document_title,filename,source_url,doc_type,topic,chunk_order,chunk_text,page_value
157,34,Курсовая работа — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_kursovrab_b6ea385e9b.txt,https://www.hse.ru/studyspravka/kursovrab,web,documents,7,"нимает научный руководитель — именно он должен помочь сделать окончательный вывод о возможности использования текста своей курсовой работы при написании ВКР.
Помимо этого, чтобы избежать самоплагиата, воспроизведения собственной работы студента, выполненной ранее, в том числе на другом языке или в соавторстве, необходимо корректно указать ссылку на нее в качестве источника.
Куда необходимо загрузить курсовую работу?
Итоговый вариант курсовой работы необходимо загрузить в систеу поддержки обучения в установленный вашей ОП срок.
Инструкция по загрузке работ
описывает необходимый алгоритм действий по загрузке работы — обязательно ознакомьтесь с ним заранее, до загрузки своей работы.
Как курсовая работа будет проверяться на плагиат и использование ИИ?
Курсовая работа в обязательном порядке проверяется на оригинальность и использование генеративных моделей — при загрузке система определит, каков процент неоригинального и сгенерированного текста в представленной работе. Окончательное решение о правомерности использования заимствований и ИИ принимает руководитель курсовой работы.
Студент, в работе которого был обнаружен плагиат или незадекларированное использование ИИ, может быть",keep
158,34,Курсовая работа — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_kursovrab_b6ea385e9b.txt,https://www.hse.ru/studyspravka/kursovrab,web,documents,8,"е решение о правомерности использования заимствований и ИИ принимает руководитель курсовой работы.
Студент, в работе которого был обнаружен плагиат или незадекларированное использование ИИ, может быть отчислен.
Подробнее про плагиат
Подробнее про ИИ
Использование генеративных моделей без указания на это установленным образом является нарушением академических норм. Если для написания работы студент использовал искусственный интеллект, то он обязан сообщить об этом и дополнительно указать цели использования, конкретную используемую технологию, и оценку успешности ее применения — подробнее о декларировании в
инструкции по загрузке работ
Программа практики конкретной образовательной программы (публикуется на сайте образовательной программы в разделе ""Студентам"" — ""Практическая подготовка""
Положение о практической подготовке студентов основных образовательных программ высшего образования – программ бакалавриата, специалитета и магистратуры НИУ ВШЭ
Приложение 8. Порядок оформления курсовых и выпускных квалификационных работ НИУ ВШЭ
к Положению о практической подготовке студентов основных образовательных программ высшего образования – программ бакалавриата, специалитета и магистратуры",keep
159,36,"Выход из академического отпуска, отпуска по беременности и родам и уходу за ребенком для обучающихся НИУ ВШЭ — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»",studyspravka_return_academ_4988846261.txt,https://www.hse.ru/studyspravka/return_academ,web,academic_leave,1,"ГИА
Обучение лиц с инвалидностью и ОВЗ
Академическим руководителям
Учебным, цифровым ассистентам и консультантам
Разработчикам новых образовательных программ НИУ ВШЭ
Выход из академического отпуска, отпуска по беременности и родам и уходу за ребенком для обучающихся НИУ ВШЭ
Навигация страницы
Плановый выход
Досрочный выход
Допуск к занятиям
Формирование ИУП
Допуск и перевод на другую ОП
Полезные ссылки
Академический отпуск, отпуск по беременности и родам и уходу за ребенком
Отчисление
Восстановление
Плановый выход после окончания отпуска
Студент допускается к учебному процессу с даты, следующей за датой окончания отпуска, указанной в приказе о предоставлении отпуска.
Подавать заявление для планового выхода из отпуска не требуется
Студенту направляется уведомление на корпоративную электронную почту за 10 (десять) календарных дней до окончания срока отпуска о дате, с которой необходимо приступить к занятиям, о расписании занятий на первую неделю и об особенностях допуска к учебному процессу.
Уведомление
предусматривает форму обратной связи
о готовности студента приступить к занятиям по истечении срока, на который был предоставлен отпуск.
Студент имеет возможность запросить",keep
160,36,"Выход из академического отпуска, отпуска по беременности и родам и уходу за ребенком для обучающихся НИУ ВШЭ — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»",studyspravka_return_academ_4988846261.txt,https://www.hse.ru/studyspravka/return_academ,web,academic_leave,2,"бному процессу.
Уведомление
предусматривает форму обратной связи
о готовности студента приступить к занятиям по истечении срока, на который был предоставлен отпуск.
Студент имеет возможность запросить продление академического отпуска через форму обратной связи, описав причины.
Если после завершения отпуска студент
не приступил
к освоению образовательной программы, в том числе не посещает учебные занятия, предусмотренные индивидуальным учебным планом, то он
подлежит отчислению
за невыполнение обязанностей по добросовестному освоению образовательной программы и выполнению учебного плана с дня, следующим за днем завершения академического отпуска.
Досрочный выход из отпуска
Для досрочного завершения отпуска необходимо:
Подать
электронное заявление
о выходе из отпуска до окончания периода времени, на который он был предоставлен, через
единый сервис заявлений
в едином личном кабинете (ЕЛК).
Дождаться выпуска приказа о допуске обучающегося к учебному процессу.
Приступить к освоению образовательной программы, посещая учебные занятия, предусмотренные индивидуальным учебным планом.
При подаче студентом заявления о досрочном выходе из отпуска он может быть допущен к учебному процессу не",keep
161,36,"Выход из академического отпуска, отпуска по беременности и родам и уходу за ребенком для обучающихся НИУ ВШЭ — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»",studyspravka_return_academ_4988846261.txt,https://www.hse.ru/studyspravka/return_academ,web,academic_leave,3,"зовательной программы, посещая учебные занятия, предусмотренные индивидуальным учебным планом.
При подаче студентом заявления о досрочном выходе из отпуска он может быть допущен к учебному процессу не ранее начала учебного модуля, следующего за учебным модулем, в котором студент ушел в отпуск, при условии, что фактическая продолжительность отпуска составила не менее двух месяцев.
При положительном решении
о досрочном выходе из отпуска студенту на платном месте направляется дополнительное соглашение к договору об образовании. В течение трех рабочих дней после исполнения студентом денежных обязательств по дополнительному соглашению к договору об образовании менеджер ОП готовит приказ о выходе из отпуска, который подписывается проректором.
При отрицательном решении
, принятом по итогам рассмотрения заявки о досрочном выходе из отпуска, менеджер ОП разъясняет студенту причины отказа и консультирует о возможных вариантах продолжения обучения/ рекомендуемых сроках выхода из отпуска.
Для студента, выходящего из отпуска для обучения на бюджетном месте, менеджер ОП в течение трех рабочих дней после согласования ИУП готовит проект приказа о выходе из отпуска.
Особенности допуска к занятиям",keep
162,36,"Выход из академического отпуска, отпуска по беременности и родам и уходу за ребенком для обучающихся НИУ ВШЭ — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»",studyspravka_return_academ_4988846261.txt,https://www.hse.ru/studyspravka/return_academ,web,academic_leave,4,"удента, выходящего из отпуска для обучения на бюджетном месте, менеджер ОП в течение трех рабочих дней после согласования ИУП готовит проект приказа о выходе из отпуска.
Особенности допуска к занятиям после окончания отпуска при наличии академических задолженностей
Если у студента на момент предоставления отпуска были академические причины для отчисления, то при выходе из отпуска образовательные отношения прекращаются по инициативе НИУ ВШЭ, кроме случаев, когда:
студенту по дисципилинам с академическими задолженностями были зачтены положительные оценки по дополнительным результатам обучения (при наличии) в установленном в НИУ ВШЭ порядке;
студент, обучавшийся на бюджетном месте, заключил договор об образовании для продолжения обучения на платной основе.
Если перед уходом в академический отпуск студент
полностью завершил
изучение дисциплин (или других элементов образовательной программы), но не прошел по ним промежуточную аттестацию (не сдал экзамен) или не использовал все попытки пересдачи, то после выхода из отпуска применяются следующие правила:
Основное правило
: в ближайшую сессию/ ближайший период пересдач проходит промежуточную аттестацию/ пересдачи экзаменов без повторного",keep
163,36,"Выход из академического отпуска, отпуска по беременности и родам и уходу за ребенком для обучающихся НИУ ВШЭ — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»",studyspravka_return_academ_4988846261.txt,https://www.hse.ru/studyspravka/return_academ,web,academic_leave,5,"есдачи, то после выхода из отпуска применяются следующие правила:
Основное правило
: в ближайшую сессию/ ближайший период пересдач проходит промежуточную аттестацию/ пересдачи экзаменов без повторного прослушивания этих дисциплин или прохождения иных элементов ОП
Исключения
Если по этим дисциплинам студенту уже были зачтены положительные оценки по дополнительным результатам обучения (при наличии) в установленном в НИУ ВШЭ порядке;
Если студент заключил договор и оплатил договор по части ОП, изъявив желание повторно прослушать эти дисциплины или элементы ОП.
Формирование индивидуального учебного плана (ИУП) после выхода из отпуска
При выходе из академического отпуска ИУП формируется с учетом следующего:
В ИУП
не включаются
дисциплины, по которым уже состоялись элементы текущего контроля — они должны быть запланированы в будущие периоды формирования ИУП.
Студент может обратиться к академическому руководителю с ходатайством о включении таких дисциплины в текущий ИУП. При этом, в своем обращении студенту необходимо подтвердить, что он:
Осознает, что преподаватель
не обязан
предоставлять студенту отдельные задания или организовывать пересдачу пропущенных элементов текущего",keep
164,36,"Выход из академического отпуска, отпуска по беременности и родам и уходу за ребенком для обучающихся НИУ ВШЭ — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»",studyspravka_return_academ_4988846261.txt,https://www.hse.ru/studyspravka/return_academ,web,academic_leave,6,"м, в своем обращении студенту необходимо подтвердить, что он:
Осознает, что преподаватель
не обязан
предоставлять студенту отдельные задания или организовывать пересдачу пропущенных элементов текущего контроля;
Готов к тому, что
пропущенные элементы не будут учтены
при выставлении итоговой оценки, которая будет определяться на основании тех форм контроля, в которых студент успеет принять участие.
В ситуации, когда в текущем учебном периоде по плану образовательной программы нет ни одной подходящей для включения дисциплины, студент:
Использует время до начала следующего учебного периода для
самообразования
Может принимать участие в
свободных элементах практической подготовки
(если они предусмотрены учебным планом).
Выход из отпуска и перевод на другую образовательную программу
Для выхода из отпуска с последующим переводом необходимо подать заявку через единый сервис заявлений в ЕЛК.
Заявка на допуск из отпуска и перевод согласуется менеджером ОП, по которой ранее обучался студент.
Выход из отпуска для прохождения ГИА
Подробная информация опубликована в
справочнике учебного процесса
Приказ Министерства образования и науки Российской Федерации «Об утверждении Порядка и оснований",keep
165,37,Индивидуальный учебный план (ИУП) — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_plan_bb3f29ffe3.txt,https://www.hse.ru/studyspravka/plan,web,documents,1,"ля освоения в этот период.
Как ознакомиться со своим ИУП
Ваш ИУП доступен в
электронной зачетке
НИУ ВШЭ.
кроме случаев cпециального ИУПа, который составляется при некоторых событиях — его учебный офис образовательной программы согласует отдельно
Как формируется ИУП
ИУП содержит:
– обязательные элементы, которые назначаются в соответствии с
учебным планом образовательной программы
студента — его можно найти на сайте программы в разделе «Документы образовательной программы»;
вариативные
элементы, которые студент самостоятельно добавляет в план: элективные дисциплины в
кампанию по выбору
(на платформе Траектория (
SmartWay
) и элементы
практической подготовки
(ЭПП; на Ярмарке ЭПП (
SmartPro
– дисциплины, которые студент может также изучать сверх стандартного объема образовательной программы:
общеуниверситетские факультативы
модули микроквалификации
дисциплины с повторным освоением
Когда ИУП считается согласованным студентом
Для выбора элементов вариативной части образовательной программы, перед началом каждого семестра организуются
кампании по выбору дисциплин
По истечении трех рабочих дней после окончания кампании, если студент не обратился в свой учебный офис в случае обнаружения",keep
166,37,Индивидуальный учебный план (ИУП) — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_plan_bb3f29ffe3.txt,https://www.hse.ru/studyspravka/plan,web,documents,2,"мы, перед началом каждого семестра организуются
кампании по выбору дисциплин
По истечении трех рабочих дней после окончания кампании, если студент не обратился в свой учебный офис в случае обнаружения ошибок в записях ИУП, которые он видит в электронной зачетке, ИУП на период считается согласованным студентом.
Когда ИУП считается выполненным
ИУП считается выполненным, если успешно (без неудовлетворительных оценок) и не позднее указанного в ИУП срока пройдены промежуточные аттестации по всем входящим в него элементам.
Если по одному или двум основным элементам ИУП получены неудовлетворительные результаты, ИУП считается выполненным частично.
Как внести изменения в ИУП
Изменения в ИУП могут вноситься:
на основании личного заявления студента;
по инициативе учебного офиса образовательной программы с обязательным согласованием вносимых изменений со студентом;
по решению академического руководителя программы / академического наставника студента.
Корректировка ИУП (исключение
/ замена дисциплин) возможна в следующих случаях:
академической мобильности;
при переводе на ускоренное обучение, в том числе при зачете ранее изученных в НИУ ВШЭ или в иных образовательных организациях дисциплин,",keep
167,37,Индивидуальный учебный план (ИУП) — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_plan_bb3f29ffe3.txt,https://www.hse.ru/studyspravka/plan,web,documents,3,"иплин) возможна в следующих случаях:
академической мобильности;
при переводе на ускоренное обучение, в том числе при зачете ранее изученных в НИУ ВШЭ или в иных образовательных организациях дисциплин, входящих в ИУП;
при принятии академическим руководителем положительного решения об исключении или о замене одного или нескольких элементов ИУП;
при отсутствии возможности у обучающегося осваивать ИУП в предлагаемых технологиях обучения;
при особых обстоятельствах (как правило непреодолимой силы, включая внезапное отсутствие преподавателя; изменение эпидемиологической ситуации и прочее), связанных с невозможностью университета в целом реализовывать те или иные элементы ИУП или реализовывать их в предлагаемых технологиях.
* исключение из ИУП элементов, по которым была проведена промежуточная аттестация, не допускается.
Корректировка ИУП после согласования также возможна: студент имеет право отказаться от выбранной дисциплины, подав заявление через электронную форму, если прошло не более десяти рабочих дней после начала занятий по этой дисциплине. И включить в ИУП другую дисциплину при соблюдении этого же правила 10 рабочих дней от начала.
В каких случаях студенту оформляется",keep
168,37,Индивидуальный учебный план (ИУП) — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_plan_bb3f29ffe3.txt,https://www.hse.ru/studyspravka/plan,web,documents,4,"не более десяти рабочих дней после начала занятий по этой дисциплине. И включить в ИУП другую дисциплину при соблюдении этого же правила 10 рабочих дней от начала.
В каких случаях студенту оформляется специальный ИУП
Специальный ИУП (СпецИУП) готовится студенту индивидуально на основании его личного заявления в следующих ситуациях:
при
переводе студента НИУ ВШЭ с одной образовательной программы на другую внутри университета
восстановлении студента
, отчисленного ранее из НИУ ВШЭ;
при выходе из
академического отпуска
переводе в НИУ ВШЭ студентов других вузов
при получении параллельно второго высшего образования;
при переводе студента на ускоренное обучение;
при участии студента НИУ ВШЭ в программе
академической мобильности
для
повторного изучения дисциплин
для ликвидации академических задолженностей.
Регламент планирования и организации дисциплин вариативной части основных образовательных программ НИУ ВШЭ
(действует c 01.09.2025)
Порядок расчета стоимости обучения по договорам об образовании за счет средств физического и (или) юридического лица при реализации программ высшего образования в НИУ ВШЭ
Нашли
опечатку
Цифры и факты
Руководство и структура
Устойчивое развитие в НИУ",keep
169,39,Отдельные категории студентов — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_spec_categ_4eae2c4d9e.txt,https://www.hse.ru/studyspravka/spec_categ,web,documents,1,"ГИА
Обучение лиц с инвалидностью и ОВЗ
Академическим руководителям
Учебным, цифровым ассистентам и консультантам
Разработчикам новых образовательных программ НИУ ВШЭ
Отдельные категории студентов
К отдельной категории относятся группы обучающихся, чьи исходные образовательные возможности или особенности их положения могут влиять на темпы и результаты освоения ими образовательных программ.
К отдельным категориям студентов относятся:
студенты с инвалидностью и/или ограниченными возможностями здоровья
студенты, относящиеся к категории детей-сирот, детей, оставшихся без попечения родителей, лиц из числа детей-сирот и детей, оставшихся без попечения родителей, лиц, потерявших в период обучения обоих или единственного родителя
студенты – участники СВО
или близкие родственники участников СВО
*Участниками специальной военной операции признаются лица, принимающие (принимавшие) участие в специальной военной операции (содействовавшие выполнению задач либо направлявшиеся для обеспечения выполнения задач в ходе специальной военной операции) на территориях Донецкой Народной Республики, Луганской Народной Республики и Украины с 24.02.2022, на территориях Запорожской области и Херсонской области",keep
170,39,Отдельные категории студентов — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_spec_categ_4eae2c4d9e.txt,https://www.hse.ru/studyspravka/spec_categ,web,documents,2,"ия задач в ходе специальной военной операции) на территориях Донецкой Народной Республики, Луганской Народной Республики и Украины с 24.02.2022, на территориях Запорожской области и Херсонской области с 30.09.2022 и представившие справку о подтверждении факта участия в специальной военной операции, выданную по форме, установленной Правительством Российской Федерации
**Близкими родственниками участника специальной военной операции для целей применения Положения (Порядка, Регламента и т.д.) признаются супруг (супруга) участника специальной военной операции, его дети, в том числе усыновленные, родители (усыновители), полнородные и неполнородные братья и сестры, представившие документ (-ы), подтверждающий (-е) факт заключения брака, родства или усыновления, и справку, выданную члену семьи участника специальной военной операции по форме, установленной Правительством Российской Федерации
студенты-граждане иностранных государств
студенты из числа лиц, на которых в год поступления в НИУ ВШЭ распространялись особенности проведения государственной итоговой аттестации по образовательным программам среднего общего образования и приема на обучение в образовательные организации высшего",keep
171,39,Отдельные категории студентов — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_spec_categ_4eae2c4d9e.txt,https://www.hse.ru/studyspravka/spec_categ,web,documents,3,"НИУ ВШЭ распространялись особенности проведения государственной итоговой аттестации по образовательным программам среднего общего образования и приема на обучение в образовательные организации высшего образования, предусмотренные статьей 5 Федерального закона от 17.02.2023 № 19-ФЗ «Об особенностях правового регулирования отношений в сферах образования и науки в связи с принятием в Российскую Федерацию Донецкой Народной Республики, Луганской Народной Республики, Запорожской области, Херсонской области и о внесении изменений в отдельные законодательные акты Российской Федерации».
Особенности обучения студентов отдельной категории
Для студентов отдельных категорий установлено повышенное критическое значение коэффициента учебной деятельности:
КУД=5
вместо стандартного КУД=2, которое применяется
только один раз
. Это позволяет им единовременно иметь до пяти академических задолженностей без риска отчисления.
Так, если КУД студента отдельной категории
впервые
превышает КУД=2 (например, КУД=3, КУД=4 или КУД=5), он сохраняет право на пересдачи и продолжение обучения. При КУД ≥ 6 следует
отчисление
за недобросовестное освоение образовательной программы с возможностью
восстановления
В",keep
172,39,Отдельные категории студентов — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_spec_categ_4eae2c4d9e.txt,https://www.hse.ru/studyspravka/spec_categ,web,documents,4,", КУД=3, КУД=4 или КУД=5), он сохраняет право на пересдачи и продолжение обучения. При КУД ≥ 6 следует
отчисление
за недобросовестное освоение образовательной программы с возможностью
восстановления
В случае повторного превышения критического порога для студентов отдельной категории действует уже стандартное значение (
КУД = 2
), на основании которого принимаются решения о дальнейшем обучении студента.
Подробнее про КУД
Также при переносе второй пересдачи дисциплины, ее повторное изучение предоставляется студентам отдельной категории
без изменений текущих условий обучения
, но только один раз за весь период обучения в университете
* Исключение: задолженность за невыбор ВКР
Подробнее про перенос
(действует c 01.09.2025)
Нашли
опечатку
Цифры и факты
Руководство и структура
Устойчивое развитие в НИУ ВШЭ
Преподаватели и сотрудники
Корпуса и общежития
Закупки
Обращения граждан в НИУ ВШЭ
Сведения о доходах, расходах, об имуществе и обязательствах имущественного характера
Лицей
Довузовская подготовка
Олимпиады
Прием в бакалавриат
Вышка+
Прием в магистратуру
Аспирантура
Образовательные партнерства
Научные подразделения
Исследовательские проекты
Мониторинги
Диссертационные советы
Защиты",keep
173,40,Начало учебы в НИУ ВШЭ-Москва — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_start_5d04e7cf49.txt,https://www.hse.ru/studyspravka/start,web,documents,1,"ГИА
Обучение лиц с инвалидностью и ОВЗ
Академическим руководителям
Учебным, цифровым ассистентам и консультантам
Разработчикам новых образовательных программ НИУ ВШЭ
Начало учебы в НИУ ВШЭ-Москва
НИУ ВШЭ-Москва
НИУ ВШЭ-Нижний Новгород
НИУ ВШЭ-Санкт-Петербург
НИУ ВШЭ-Пермь
Поздравляем с началом обучения в НИУ ВШЭ-Москва! Ниже приведена основная информация, которая будет полезна в самом начале обучения. Внимательно ознакомьтесь с ней, и влиться в учебу будет гораздо легче! Вот первые шаги, которые необходимо выполнить:
Подписать и сдать лист ознакомления с регламентами НИУ ВШЭ и согласие на обработку персональных данных
Изучите
локально-нормативные акты университета
. Распечатайте листы в одном экземпляре каждый, подпишите и сдайте в учебный офис своей образовательной программы.
✅ Согласие на обработку персональных данных
Для несовершеннолетних (18-)
(PDF, 624 Кб)
Для совершеннолетних (18+)
(PDF, 618 Кб)
✅ Лист ознакомления с уставом и основными локальными нормативными актами НИУ-ВШЭ
Лист ознакомления с ЛНА для студентов НИУ ВШЭ-Москва
(PDF, 1,34 Мб)
Получить студенческий билет
Для получения студенческого билета необходимо сдать фотографию 3х4 в учебный офис своей программы.
Также",keep
174,40,Начало учебы в НИУ ВШЭ-Москва — Справочник учебного процесса НИУ ВШЭ — Национальный исследовательский университет «Высшая школа экономики»,studyspravka_start_5d04e7cf49.txt,https://www.hse.ru/studyspravka/start,web,documents,2,"Лист ознакомления с ЛНА для студентов НИУ ВШЭ-Москва
(PDF, 1,34 Мб)
Получить студенческий билет
Для получения студенческого билета необходимо сдать фотографию 3х4 в учебный офис своей программы.
Также студентам доступен
электронный студенческий билет
в приложении «Госуслуги» в виде QR-кода. Он равнозначен бумажному документу и позволяет подтверждать статус студента для скидок или покупки льготных билетов. Уточните заранее там, куда собираетесь, можно ли использовать электронный студенческий билет.
Получить пропуск для прохода в здания Вышки
Получение пропусков в 2025-2026 уч. году осуществляется в порядке живой очереди.
Оформить пропуск можно в Бюро пропусков по адресу:
· Большой Трёхсвятительский переулок, дом 3 комн. №114
· Покровский бульвар, д.11, комн. Z-117, Z-101 Культурный центр
· Мясницкая, дом 11 комн. №116
График работы:
· Понедельник-пятница с 10.00 до 18:30
· Технический перерыв с 13.00 до 14.00
· Суббота, воскресенье – выходной
Для оформления электронного пропуска, при себе необходимо иметь:
· Студентам - студенческий билет или паспорт.
· Иностранным студентам - справку центра визово-миграционного сопровождения (Migration Service Certificate).
Подробная информация",keep
